time,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt,potential_T
2022-01-06 12:54:00,34.851498,0.0,-62.09116,0.0,-83.761665,0.0,9.785,0.0,304.96667,0.0,4.391667,0.0,7.972055,0.0,-5.642728,0.0,,4.173333,0.0,37.97791,-105.7317,22661.605,278.08673
2022-01-06 12:55:00,33.376335,0.0,-62.253662,0.0,-84.05367,0.0,10.778333,0.0,320.28333,0.0,4.275334,0.0,6.916474,0.0,-8.206425,0.0,,4.655,0.0,37.97401,-105.726204,22928.854,284.5214
2022-01-06 12:56:00,31.872335,0.0,-61.761997,0.0,-82.99184,0.0,9.471666,0.0,323.58334,0.0,4.775,0.0,5.635682,0.0,-7.595784,0.0,,4.8999996,0.0,37.969807,-105.72227,23213.725,293.24664
2022-01-06 12:57:00,30.415003,0.0,-60.31216,0.0,-82.94717,0.0,6.958334,0.0,341.88333,0.0,3.9986663,0.0,2.2803,0.0,-6.4490557,0.0,,4.5066667,0.0,37.965893,-105.719124,23504.252,304.8076
2022-01-06 12:58:00,29.193169,0.0,-61.704502,0.0,-83.730835,0.0,6.358333,0.0,353.15,0.0,4.201,0.0,0.7349359,0.0,-6.289064,0.0,,4.1233335,0.0,37.962463,-105.718506,23758.932,307.79593
2022-01-06 12:59:00,28.021997,0.0,-63.415504,0.0,-85.182495,0.0,7.2833333,0.0,333.6,0.0,4.13,0.0,3.2795126,0.0,-6.4196863,0.0,,4.3450003,0.0,37.959103,-105.71724,24011.332,309.8851
2022-01-06 13:00:00,26.872831,0.0,-62.863,0.0,-84.57634,0.0,11.753335,0.0,312.46667,0.0,4.2568336,0.0,8.662952,0.0,-7.937739,0.0,,4.205,0.0,37.955345,-105.713066,24268.475,318.46878
2022-01-06 13:01:00,25.75683,0.0,-60.757164,0.0,-83.09251,0.0,12.171665,0.0,317.76666,0.0,4.1315002,0.0,8.1479,0.0,-8.996289,0.0,,4.621667,0.0,37.950527,-105.70725,24530.996,331.69034
2022-01-06 13:02:00,24.59633,0.0,-60.447002,0.0,-82.38267,0.0,11.416665,0.0,299.78333,0.0,4.4578333,0.0,9.718373,0.0,-5.6540513,0.0,,4.701667,0.0,37.946358,-105.70116,24818.03,340.60916
2022-01-06 13:03:00,23.604,0.0,-59.579166,0.0,-81.95067,0.0,9.846667,0.0,261.35,0.0,4.2886667,0.0,9.58988,0.0,1.3376503,0.0,,4.0066667,0.0,37.945236,-105.694305,25074.627,350.41077
